wn,acac,ozone,h2o
434.8692658,0,1.77E-04,0.00E+00
434.9897949,0,1.62E-04,0.00E+00
435.1103241,0,1.69E-04,0.00E+00
435.2308533,0,1.83E-04,0.00E+00
435.3513825,0,1.89E-04,0.00E+00
435.4719116,0,1.76E-04,0.00E+00
435.5924408,0,1.43E-04,0.00E+00
435.71297,0,9.63E-05,0.00E+00
435.8334992,0,4.69E-05,0.00E+00
435.9540283,0,8.18E-06,0.00E+00
436.0745575,0,-7.65E-06,0.00E+00
436.1950867,0,4.44E-06,0.00E+00
436.3156159,0,3.92E-05,0.00E+00
436.436145,0,8.17E-05,0.00E+00
436.5566742,0,1.15E-04,0.00E+00
436.6772034,0,1.25E-04,0.00E+00
436.7977326,0,1.09E-04,0.00E+00
436.9182617,0,6.90E-05,0.00E+00
437.0387909,0,1.48E-05,0.00E+00
437.1593201,0,-4.02E-05,0.00E+00
437.2798493,0,-8.30E-05,0.00E+00
437.4003785,0,-1.04E-04,0.00E+00
437.5209076,0,-1.01E-04,0.00E+00
437.6414368,0,-8.11E-05,0.00E+00
437.761966,0,-5.45E-05,0.00E+00
437.8824952,0,-3.14E-05,0.00E+00
438.0030243,0,-1.72E-05,0.00E+00
438.1235535,0,-1.13E-05,0.00E+00
438.2440827,0,-6.55E-06,0.00E+00
438.3646119,0,7.33E-06,0.00E+00
438.485141,0,4.07E-05,0.00E+00
438.6056702,0,9.70E-05,0.00E+00
438.7261994,0,1.70E-04,0.00E+00
438.8467286,0,2.44E-04,0.00E+00
438.9672577,0,2.99E-04,0.00E+00
439.0877869,0,3.20E-04,0.00E+00
439.2083161,0,2.97E-04,0.00E+00
439.3288453,0,2.34E-04,0.00E+00
439.4493744,0,1.45E-04,0.00E+00
439.5699036,0,5.07E-05,0.00E+00
439.6904328,0,-2.70E-05,0.00E+00
439.810962,0,-7.24E-05,0.00E+00
439.9314911,0,-7.88E-05,0.00E+00
440.0520203,0,-4.95E-05,0.00E+00
440.1725495,0,4.73E-06,0.00E+00
440.2930787,0,6.92E-05,0.00E+00
440.4136078,0,1.31E-04,0.00E+00
440.534137,0,1.81E-04,0.00E+00
440.6546662,0,2.16E-04,0.00E+00
440.7751954,0,2.37E-04,0.00E+00
440.8957245,0,2.49E-04,0.00E+00
441.0162537,0,2.57E-04,0.00E+00
441.1367829,0,2.63E-04,0.00E+00
441.2573121,0,2.70E-04,0.00E+00
441.3778412,0,2.78E-04,0.00E+00
441.4983704,0,2.85E-04,0.00E+00
441.6188996,0,2.86E-04,0.00E+00
441.7394288,0,2.80E-04,0.00E+00
441.859958,0,2.65E-04,0.00E+00
441.9804871,0,2.39E-04,0.00E+00
442.1010163,0,2.06E-04,0.00E+00
442.2215455,0,1.72E-04,0.00E+00
442.3420747,0,1.41E-04,0.00E+00
442.4626038,0,1.20E-04,0.00E+00
442.583133,0,1.10E-04,0.00E+00
442.7036622,0,1.09E-04,0.00E+00
442.8241914,0,1.13E-04,0.00E+00
442.9447205,0,1.15E-04,0.00E+00
443.0652497,0,1.11E-04,0.00E+00
443.1857789,0,9.84E-05,0.00E+00
443.3063081,0,7.88E-05,0.00E+00
443.4268372,0,5.99E-05,0.00E+00
443.5473664,0,5.15E-05,0.00E+00
443.6678956,0,6.15E-05,0.00E+00
443.7884248,0,9.17E-05,0.00E+00
443.9089539,0,1.36E-04,0.00E+00
444.0294831,0,1.84E-04,0.00E+00
444.1500123,0,2.25E-04,0.00E+00
444.2705415,0,2.51E-04,0.00E+00
444.3910706,0,2.60E-04,0.00E+00
444.5115998,0,2.58E-04,0.00E+00
444.632129,0,2.50E-04,0.00E+00
444.7526582,0,2.47E-04,0.00E+00
444.8731873,0,2.55E-04,0.00E+00
444.9937165,0,2.76E-04,0.00E+00
445.1142457,0,3.06E-04,0.00E+00
445.2347749,0,3.38E-04,0.00E+00
445.355304,0,3.62E-04,0.00E+00
445.4758332,0,3.71E-04,0.00E+00
445.5963624,0,3.63E-04,0.00E+00
445.7168916,0,3.41E-04,0.00E+00
445.8374207,0,3.09E-04,0.00E+00
445.9579499,0,2.77E-04,0.00E+00
446.0784791,0,2.53E-04,0.00E+00
446.1990083,0,2.46E-04,0.00E+00
446.3195375,0,2.57E-04,0.00E+00
446.4400666,0,2.84E-04,0.00E+00
446.5605958,0,3.20E-04,0.00E+00
446.681125,0,3.55E-04,0.00E+00
446.8016542,0,3.79E-04,0.00E+00
446.9221833,0,3.85E-04,0.00E+00
447.0427125,0,3.68E-04,0.00E+00
447.1632417,0,3.34E-04,0.00E+00
447.2837709,0,2.89E-04,0.00E+00
447.4043,0,2.43E-04,0.00E+00
447.5248292,0,2.04E-04,0.00E+00
447.6453584,0,1.79E-04,0.00E+00
447.7658876,0,1.67E-04,0.00E+00
447.8864167,0,1.65E-04,0.00E+00
448.0069459,0,1.68E-04,0.00E+00
448.1274751,0,1.70E-04,0.00E+00
448.2480043,0,1.66E-04,0.00E+00
448.3685334,0,1.57E-04,0.00E+00
448.4890626,0,1.46E-04,0.00E+00
448.6095918,0,1.36E-04,0.00E+00
448.730121,0,1.34E-04,0.00E+00
448.8506501,0,1.41E-04,0.00E+00
448.9711793,0,1.56E-04,0.00E+00
449.0917085,0,1.75E-04,0.00E+00
449.2122377,0,1.93E-04,0.00E+00
449.3327668,0,2.03E-04,0.00E+00
449.453296,0,2.02E-04,0.00E+00
449.5738252,0,1.90E-04,0.00E+00
449.6943544,0,1.68E-04,0.00E+00
449.8148835,0,1.43E-04,0.00E+00
449.9354127,0,1.18E-04,0.00E+00
450.0559419,0,1.01E-04,0.00E+00
450.1764711,0,9.13E-05,0.00E+00
450.2970002,0,8.96E-05,0.00E+00
450.4175294,0,9.26E-05,0.00E+00
450.5380586,0,9.69E-05,0.00E+00
450.6585878,0,9.95E-05,0.00E+00
450.7791169,0,9.89E-05,0.00E+00
450.8996461,0,9.58E-05,0.00E+00
451.0201753,0,9.23E-05,0.00E+00
451.1407045,0,9.14E-05,0.00E+00
451.2612337,0,9.58E-05,0.00E+00
451.3817628,0,1.06E-04,0.00E+00
451.502292,0,1.22E-04,0.00E+00
451.6228212,0,1.41E-04,0.00E+00
451.7433504,0,1.59E-04,0.00E+00
451.8638795,0,1.72E-04,0.00E+00
451.9844087,0,1.78E-04,0.00E+00
452.1049379,0,1.78E-04,0.00E+00
452.2254671,0,1.73E-04,0.00E+00
452.3459962,0,1.66E-04,0.00E+00
452.4665254,0,1.61E-04,0.00E+00
452.5870546,0,1.60E-04,0.00E+00
452.7075838,0,1.64E-04,0.00E+00
452.8281129,0,1.70E-04,0.00E+00
452.9486421,0,1.77E-04,0.00E+00
453.0691713,0,1.81E-04,0.00E+00
453.1897005,0,1.78E-04,0.00E+00
453.3102296,0,1.70E-04,0.00E+00
453.4307588,0,1.55E-04,0.00E+00
453.551288,0,1.37E-04,0.00E+00
453.6718172,0,1.16E-04,0.00E+00
453.7923463,0,9.30E-05,0.00E+00
453.9128755,0,7.01E-05,0.00E+00
454.0334047,0,4.77E-05,0.00E+00
454.1539339,0,2.66E-05,0.00E+00
454.274463,0,8.04E-06,0.00E+00
454.3949922,0,-6.82E-06,0.00E+00
454.5155214,0,-1.67E-05,0.00E+00
454.6360506,0,-2.04E-05,0.00E+00
454.7565797,0,-1.75E-05,0.00E+00
454.8771089,0,-8.46E-06,0.00E+00
454.9976381,0,5.56E-06,0.00E+00
455.1181673,0,2.29E-05,0.00E+00
455.2386964,0,4.18E-05,0.00E+00
455.3592256,0,6.03E-05,0.00E+00
455.4797548,0,7.70E-05,0.00E+00
455.600284,0,9.07E-05,0.00E+00
455.7208132,0,1.00E-04,0.00E+00
455.8413423,0,0.000105411,0.00E+00
455.9618715,0,1.06E-04,0.00E+00
456.0824007,0,1.01E-04,0.00E+00
456.2029299,0,9.31E-05,0.00E+00
456.323459,0,8.19E-05,0.00E+00
456.4439882,0,6.93E-05,0.00E+00
456.5645174,0,5.75E-05,0.00E+00
456.6850466,0,4.90E-05,0.00E+00
456.8055757,0,4.61E-05,0.00E+00
456.9261049,0,5.05E-05,0.00E+00
457.0466341,0,6.30E-05,0.00E+00
457.1671633,0,8.27E-05,0.00E+00
457.2876924,0,1.07E-04,0.00E+00
457.4082216,0,1.31E-04,0.00E+00
457.5287508,0,1.48E-04,0.00E+00
457.64928,0,1.49E-04,0.00E+00
457.7698091,0,1.31E-04,0.00E+00
457.8903383,0,9.83E-05,0.00E+00
458.0108675,0,6.20E-05,0.00E+00
458.1313967,0,3.28E-05,0.00E+00
458.2519258,0,1.62E-05,0.00E+00
458.372455,0,1.27E-05,0.00E+00
458.4929842,0,1.94E-05,0.00E+00
458.6135134,0,3.21E-05,0.00E+00
458.7340425,0,4.63E-05,0.00E+00
458.8545717,0,5.84E-05,0.00E+00
458.9751009,0,6.63E-05,0.00E+00
459.0956301,0,6.96E-05,0.00E+00
459.2161592,0,6.99E-05,0.00E+00
459.3366884,0,6.94E-05,0.00E+00
459.4572176,0,7.03E-05,0.00E+00
459.5777468,0,7.37E-05,0.00E+00
459.6982759,0,7.88E-05,0.00E+00
459.8188051,0,8.39E-05,0.00E+00
459.9393343,0,8.67E-05,0.00E+00
460.0598635,0,8.58E-05,0.00E+00
460.1803927,0,8.13E-05,0.00E+00
460.3009218,0,7.50E-05,0.00E+00
460.421451,0,6.96E-05,0.00E+00
460.5419802,0,6.81E-05,0.00E+00
460.6625094,0,7.27E-05,0.00E+00
460.7830385,0,8.37E-05,0.00E+00
460.9035677,0,1.00E-04,0.00E+00
461.0240969,0,1.19E-04,0.00E+00
461.1446261,0,1.37E-04,0.00E+00
461.2651552,0,1.51E-04,0.00E+00
461.3856844,0,1.59E-04,0.00E+00
461.5062136,0,1.63E-04,0.00E+00
461.6267428,0,1.62E-04,0.00E+00
461.7472719,0,1.62E-04,0.00E+00
461.8678011,0,1.63E-04,0.00E+00
461.9883303,0,1.69E-04,0.00E+00
462.1088595,0,1.78E-04,0.00E+00
462.2293886,0,1.88E-04,0.00E+00
462.3499178,0,1.98E-04,0.00E+00
462.470447,0,2.04E-04,0.00E+00
462.5909762,0,2.03E-04,0.00E+00
462.7115053,0,1.94E-04,0.00E+00
462.8320345,0,1.79E-04,0.00E+00
462.9525637,0,1.61E-04,0.00E+00
463.0730929,0,1.43E-04,0.00E+00
463.193622,0,1.30E-04,0.00E+00
463.3141512,0,1.24E-04,0.00E+00
463.4346804,0,1.26E-04,0.00E+00
463.5552096,0,1.34E-04,0.00E+00
463.6757387,0,1.46E-04,0.00E+00
463.7962679,0,1.55E-04,0.00E+00
463.9167971,0,1.61E-04,0.00E+00
464.0373263,0,1.60E-04,0.00E+00
464.1578554,0,1.52E-04,0.00E+00
464.2783846,0,1.41E-04,0.00E+00
464.3989138,0,1.28E-04,0.00E+00
464.519443,0,1.17E-04,0.00E+00
464.6399721,0,1.11E-04,0.00E+00
464.7605013,0,1.08E-04,0.00E+00
464.8810305,0,1.09E-04,0.00E+00
465.0015597,0,1.11E-04,0.00E+00
465.1220889,0,1.13E-04,0.00E+00
465.242618,0,1.15E-04,0.00E+00
465.3631472,0,1.14E-04,0.00E+00
465.4836764,0,1.13E-04,0.00E+00
465.6042056,0,1.11E-04,0.00E+00
465.7247347,0,1.10E-04,0.00E+00
465.8452639,0,1.09E-04,0.00E+00
465.9657931,0,1.08E-04,0.00E+00
466.0863223,0,1.06E-04,0.00E+00
466.2068514,0,1.03E-04,0.00E+00
466.3273806,0,9.69E-05,0.00E+00
466.4479098,0,8.93E-05,0.00E+00
466.568439,0,8.11E-05,0.00E+00
466.6889681,0,7.40E-05,0.00E+00
466.8094973,0,7.00E-05,0.00E+00
466.9300265,0,7.06E-05,0.00E+00
467.0505557,0,7.67E-05,0.00E+00
467.1710848,0,8.79E-05,0.00E+00
467.291614,0,1.02E-04,0.00E+00
467.4121432,0,1.17E-04,0.00E+00
467.5326724,0,1.28E-04,0.00E+00
467.6532015,0,1.34E-04,0.00E+00
467.7737307,0,1.31E-04,0.00E+00
467.8942599,0,1.20E-04,0.00E+00
468.0147891,0,1.05E-04,0.00E+00
468.1353182,0,8.86E-05,0.00E+00
468.2558474,0,7.52E-05,0.00E+00
468.3763766,0,6.78E-05,0.00E+00
468.4969058,0,6.77E-05,0.00E+00
468.6174349,0,7.37E-05,0.00E+00
468.7379641,0,8.34E-05,0.00E+00
468.8584933,0,9.39E-05,0.00E+00
468.9790225,0,1.02E-04,0.00E+00
469.0995516,0,1.07E-04,0.00E+00
469.2200808,0,1.08E-04,0.00E+00
469.34061,0,1.06E-04,0.00E+00
469.4611392,0,1.02E-04,0.00E+00
469.5816684,0,9.82E-05,0.00E+00
469.7021975,0,9.54E-05,0.00E+00
469.8227267,0,9.37E-05,0.00E+00
469.9432559,0,9.27E-05,0.00E+00
470.0637851,0,9.18E-05,0.00E+00
470.1843142,0,9.05E-05,0.00E+00
470.3048434,0,8.86E-05,0.00E+00
470.4253726,0,8.65E-05,0.00E+00
470.5459018,0,8.51E-05,0.00E+00
470.6664309,0,8.53E-05,0.00E+00
470.7869601,0,8.77E-05,0.00E+00
470.9074893,0,9.23E-05,0.00E+00
471.0280185,0,9.82E-05,0.00E+00
471.1485476,0,1.04E-04,0.00E+00
471.2690768,0,1.09E-04,0.00E+00
471.389606,0,1.10E-04,0.00E+00
471.5101352,0,1.07E-04,0.00E+00
471.6306643,0,9.93E-05,0.00E+00
471.7511935,0,8.80E-05,0.00E+00
471.8717227,0,7.52E-05,0.00E+00
471.9922519,0,6.40E-05,0.00E+00
472.112781,0,5.82E-05,0.00E+00
472.2333102,0,6.12E-05,0.00E+00
472.3538394,0,7.40E-05,0.00E+00
472.4743686,0,9.46E-05,0.00E+00
472.5948977,0,1.18E-04,0.00E+00
472.7154269,0,1.39E-04,0.00E+00
472.8359561,0,1.52E-04,0.00E+00
472.9564853,0,1.56E-04,0.00E+00
473.0770144,0,1.50E-04,0.00E+00
473.1975436,0,1.39E-04,0.00E+00
473.3180728,0,1.24E-04,0.00E+00
473.438602,0,1.09E-04,0.00E+00
473.5591311,0,9.59E-05,0.00E+00
473.6796603,0,8.53E-05,0.00E+00
473.8001895,0,7.74E-05,0.00E+00
473.9207187,0,7.14E-05,0.00E+00
474.0412479,0,6.67E-05,0.00E+00
474.161777,0,6.25E-05,0.00E+00
474.2823062,0,5.85E-05,0.00E+00
474.4028354,0,5.48E-05,0.00E+00
474.5233646,0,5.18E-05,0.00E+00
474.6438937,0,4.98E-05,0.00E+00
474.7644229,0,4.90E-05,0.00E+00
474.8849521,0,4.92E-05,0.00E+00
475.0054813,0,5.02E-05,0.00E+00
475.1260104,0,5.15E-05,0.00E+00
475.2465396,0,5.30E-05,0.00E+00
475.3670688,0,5.45E-05,0.00E+00
475.487598,0,5.62E-05,0.00E+00
475.6081271,0,5.80E-05,0.00E+00
475.7286563,0,5.99E-05,0.00E+00
475.8491855,0,6.19E-05,0.00E+00
475.9697147,0,6.38E-05,0.00E+00
476.0902438,0,6.52E-05,0.00E+00
476.210773,0,6.63E-05,0.00E+00
476.3313022,0,6.74E-05,0.00E+00
476.4518314,0,6.89E-05,0.00E+00
476.5723605,0,7.15E-05,0.00E+00
476.6928897,0,7.51E-05,0.00E+00
476.8134189,0,7.96E-05,0.00E+00
476.9339481,0,8.39E-05,0.00E+00
477.0544772,0,8.66E-05,0.00E+00
477.1750064,0,8.64E-05,0.00E+00
477.2955356,0,8.25E-05,0.00E+00
477.4160648,0,7.49E-05,0.00E+00
477.5365939,0,6.44E-05,0.00E+00
477.6571231,0,5.30E-05,0.00E+00
477.7776523,0,4.26E-05,0.00E+00
477.8981815,0,3.52E-05,0.00E+00
478.0187106,0,3.16E-05,0.00E+00
478.1392398,0,3.13E-05,0.00E+00
478.259769,0,3.31E-05,0.00E+00
478.3802982,0,3.52E-05,0.00E+00
478.5008274,0,3.65E-05,0.00E+00
478.6213565,0,3.63E-05,0.00E+00
478.7418857,0,3.54E-05,0.00E+00
478.8624149,0,3.51E-05,0.00E+00
478.9829441,0,3.69E-05,0.00E+00
479.1034732,0,4.15E-05,0.00E+00
479.2240024,0,4.88E-05,0.00E+00
479.3445316,0,5.76E-05,0.00E+00
479.4650608,0,6.56E-05,0.00E+00
479.5855899,0,7.09E-05,0.00E+00
479.7061191,0,7.22E-05,0.00E+00
479.8266483,0,6.93E-05,0.00E+00
479.9471775,0,6.30E-05,0.00E+00
480.0677066,0,5.52E-05,0.00E+00
480.1882358,0,4.78E-05,0.00E+00
480.308765,0,4.26E-05,0.00E+00
480.4292942,0,4.01E-05,0.00E+00
480.5498233,0,4.02E-05,0.00E+00
480.6703525,0,4.20E-05,0.00E+00
480.7908817,0,4.43E-05,0.00E+00
480.9114109,0,4.62E-05,0.00E+00
481.03194,0,4.72E-05,0.00E+00
481.1524692,0,4.75E-05,0.00E+00
481.2729984,0,4.77E-05,0.00E+00
481.3935276,0,4.84E-05,0.00E+00
481.5140567,0,5.02E-05,0.00E+00
481.6345859,0,5.31E-05,0.00E+00
481.7551151,0,5.68E-05,0.00E+00
481.8756443,0,6.06E-05,0.00E+00
481.9961734,0,6.34521E-05,0.00E+00
482.1167026,0,6.47E-05,0.00E+00
482.2372318,0,6.39E-05,0.00E+00
482.357761,0,6.14E-05,0.00E+00
482.4782901,0,5.81E-05,0.00E+00
482.5988193,0,5.53E-05,0.00E+00
482.7193485,0,5.44396E-05,0.00E+00
482.8398777,0,5.65E-05,0.00E+00
482.9604068,0,6.16E-05,0.00E+00
483.080936,0,6.90E-05,0.00E+00
483.2014652,0,7.72E-05,0.00E+00
483.3219944,0,8.41E-05,0.00E+00
483.4425236,0,8.78E-05,0.00E+00
483.5630527,0,8.70E-05,0.00E+00
483.6835819,0,8.13E-05,0.00E+00
483.8041111,0,7.20E-05,0.00E+00
483.9246403,0,6.12E-05,0.00E+00
484.0451694,0,5.17E-05,0.00E+00
484.1656986,0,4.58E-05,0.00E+00
484.2862278,0,4.43E-05,0.00E+00
484.406757,0,4.67E-05,0.00E+00
484.5272861,0,5.16E-05,0.00E+00
484.6478153,0,5.72E-05,0.00E+00
484.7683445,0,6.19E-05,0.00E+00
484.8888737,0,6.48E-05,0.00E+00
485.0094028,0,6.58E-05,0.00E+00
485.129932,0,6.55E-05,0.00E+00
485.2504612,0,6.50E-05,0.00E+00
485.3709904,0,6.57E-05,0.00E+00
485.4915195,0,6.87E-05,0.00E+00
485.6120487,0,7.43E-05,0.00E+00
485.7325779,0,8.23E-05,0.00E+00
485.8531071,0,9.12E-05,0.00E+00
485.9736362,0,9.92E-05,0.00E+00
486.0941654,0,1.04E-04,0.00E+00
486.2146946,0,1.05E-04,0.00E+00
486.3352238,0,1.00E-04,0.00E+00
486.4557529,0,9.15E-05,0.00E+00
486.5762821,0,8.05E-05,0.00E+00
486.6968113,0,6.93E-05,0.00E+00
486.8173405,0,6.00E-05,0.00E+00
486.9378696,0,5.42E-05,0.00E+00
487.0583988,0,5.20E-05,0.00E+00
487.178928,0,5.29E-05,0.00E+00
487.2994572,0,5.56E-05,0.00E+00
487.4199863,0,5.86E-05,0.00E+00
487.5405155,0,6.07E-05,0.00E+00
487.6610447,0,6.17E-05,0.00E+00
487.7815739,0,6.20E-05,0.00E+00
487.9021031,0,6.27E-05,0.00E+00
488.0226322,0,6.50E-05,0.00E+00
488.1431614,0,6.94E-05,0.00E+00
488.2636906,0,7.56E-05,0.00E+00
488.3842198,0,8.26E-05,0.00E+00
488.5047489,0,8.88E-05,0.00E+00
488.6252781,0,9.26E-05,0.00E+00
488.7458073,0,9.31E-05,0.00E+00
488.8663365,0,9.01E-05,0.00E+00
488.9868656,0,8.43E-05,0.00E+00
489.1073948,0,7.69E-05,0.00E+00
489.227924,0,6.95E-05,0.00E+00
489.3484532,0,6.33E-05,0.00E+00
489.4689823,0,5.87E-05,0.00E+00
489.5895115,0,5.55E-05,0.00E+00
489.7100407,0,5.30E-05,0.00E+00
489.8305699,0,5.02E-05,0.00E+00
489.951099,0,4.64E-05,0.00E+00
490.0716282,0,4.15E-05,0.00E+00
490.1921574,0,3.59E-05,0.00E+00
490.3126866,0,3.08E-05,0.00E+00
490.4332157,0,2.74E-05,0.00E+00
490.5537449,0,2.67E-05,0.00E+00
490.6742741,0,2.90E-05,0.00E+00
490.7948033,0,3.35E-05,0.00E+00
490.9153324,0,3.89E-05,0.00E+00
491.0358616,0,4.32E-05,0.00E+00
491.1563908,0,4.46E-05,0.00E+00
491.27692,0,4.21E-05,0.00E+00
491.3974491,0,3.57E-05,0.00E+00
491.5179783,0,2.69E-05,0.00E+00
491.6385075,0,1.78E-05,0.00E+00
491.7590367,0,1.12E-05,0.00E+00
491.8795658,0,9.02E-06,0.00E+00
492.000095,0,1.19E-05,0.00E+00
492.1206242,0,1.88E-05,0.00E+00
492.2411534,0,2.75E-05,0.00E+00
492.3616826,0,3.53E-05,0.00E+00
492.4822117,0,4.03E-05,0.00E+00
492.6027409,0,4.15E-05,0.00E+00
492.7232701,0,3.93E-05,0.00E+00
492.8437993,0,3.52E-05,0.00E+00
492.9643284,0,3.12E-05,0.00E+00
493.0848576,0,2.90E-05,0.00E+00
493.2053868,0,2.96E-05,0.00E+00
493.325916,0,3.29E-05,0.00E+00
493.4464451,0,3.78E-05,0.00E+00
493.5669743,0,4.28E-05,0.00E+00
493.6875035,0,4.64E-05,0.00E+00
493.8080327,0,4.76E-05,0.00E+00
493.9285618,0,4.63E-05,0.00E+00
494.049091,0,4.34E-05,0.00E+00
494.1696202,0,4.01E-05,0.00E+00
494.2901494,0,3.73E-05,0.00E+00
494.4106785,0,3.60E-05,0.00E+00
494.5312077,0,3.60E-05,0.00E+00
494.6517369,0,3.68E-05,0.00E+00
494.7722661,0,3.76E-05,0.00E+00
494.8927952,0,3.75E-05,0.00E+00
495.0133244,0,3.63E-05,0.00E+00
495.1338536,0,3.40E-05,0.00E+00
495.2543828,0,3.16E-05,0.00E+00
495.3749119,0,2.98E-05,0.00E+00
495.4954411,0,2.97E-05,0.00E+00
495.6159703,0,3.17E-05,0.00E+00
495.7364995,0,3.56E-05,0.00E+00
495.8570286,0,4.08E-05,0.00E+00
495.9775578,0,4.61E-05,0.00E+00
496.098087,0,5.05E-05,0.00E+00
496.2186162,0,5.33E-05,0.00E+00
496.3391453,0,5.40E-05,0.00E+00
496.4596745,0,5.30E-05,0.00E+00
496.5802037,0,5.10E-05,0.00E+00
496.7007329,0,4.88E-05,0.00E+00
496.821262,0,4.71E-05,0.00E+00
496.9417912,0,4.66E-05,0.00E+00
497.0623204,0,4.71E-05,0.00E+00
497.1828496,0,4.82E-05,0.00E+00
497.3033788,0,4.93E-05,0.00E+00
497.4239079,0,4.98E-05,0.00E+00
497.5444371,0,4.91E-05,0.00E+00
497.6649663,0,4.74E-05,0.00E+00
497.7854955,0,4.50E-05,0.00E+00
497.9060246,0,4.25E-05,0.00E+00
498.0265538,0,4.08E-05,0.00E+00
498.147083,0,4.04E-05,0.00E+00
498.2676122,0,4.16E-05,0.00E+00
498.3881413,0,4.42E-05,0.00E+00
498.5086705,0,4.78E-05,0.00E+00
498.6291997,0,5.16E-05,0.00E+00
498.7497289,0,5.47E-05,0.00E+00
498.870258,0,5.65E-05,0.00E+00
498.9907872,0,5.64E-05,0.00E+00
499.1113164,0,5.45E-05,0.00E+00
499.2318456,0,5.09E-05,0.00E+00
499.3523747,0,4.63E-05,0.00E+00
499.4729039,0,4.15E-05,0.00E+00
499.5934331,0,3.72E-05,0.00E+00
499.7139623,0,3.42E-05,0.00E+00
499.8344914,0,3.28E-05,0.00E+00
499.9550206,0,3.33E-05,0.00E+00
500.0755498,0,3.54E-05,0.00E+00
500.196079,0,3.85E-05,0.00E+00
500.3166081,0,4.18E-05,0.00E+00
500.4371373,0,4.46E-05,0.00E+00
500.5576665,0,4.64E-05,0.00E+00
500.6781957,0,4.71E-05,0.00E+00
500.7987248,0,4.70E-05,0.00E+00
500.919254,0,4.69E-05,0.00E+00
501.0397832,0,4.73E-05,0.00E+00
501.1603124,0,4.90E-05,0.00E+00
501.2808415,0,5.20E-05,0.00E+00
501.4013707,0,5.59E-05,0.00E+00
501.5218999,0,6.00E-05,0.00E+00
501.6424291,0,6.31E-05,0.00E+00
501.7629583,0,6.44E-05,0.00E+00
501.8834874,0,6.33E-05,0.00E+00
502.0040166,0,6.01E-05,0.00E+00
502.1245458,0,5.56E-05,0.00E+00
502.245075,0,5.14E-05,0.00E+00
502.3656041,0.00E+00,4.87E-05,0.00E+00
502.4861333,0.00E+00,4.80E-05,0.00E+00
502.6066625,0.00E+00,4.88E-05,0.00E+00
502.7271917,0.00E+00,5.03E-05,0.00E+00
502.8477208,0,5.12E-05,0.00E+00
502.96825,0,5.09E-05,0.00E+00
503.0887792,0,4.90E-05,0.00E+00
503.2093084,0,4.61E-05,0.00E+00
503.3298375,0,4.28E-05,0.00E+00
503.4503667,0,4.02E-05,0.00E+00
503.5708959,0,3.90E-05,0.00E+00
503.6914251,0.00E+00,3.96E-05,0.00E+00
503.8119542,0.00E+00,4.16E-05,0.00E+00
503.9324834,0.00E+00,4.42E-05,0.00E+00
504.0530126,0.00E+00,4.63E-05,0.00E+00
504.1735418,0.00E+00,4.70E-05,0.00E+00
504.2940709,0.00E+00,4.58E-05,0.00E+00
504.4146001,0,4.31E-05,0.00E+00
504.5351293,0,3.95E-05,0.00E+00
504.6556585,0,3.60E-05,0.00E+00
504.7761876,0,3.38E-05,0.00E+00
504.8967168,0,3.33E-05,0.00E+00
505.017246,0,3.45E-05,0.00E+00
505.1377752,0.00E+00,3.68E-05,0.00E+00
505.2583043,0.00E+00,3.92E-05,0.00E+00
505.3788335,0.00E+00,4.05E-05,0.00E+00
505.4993627,0.00E+00,4.02E-05,0.00E+00
505.6198919,0.00E+00,3.80E-05,0.00E+00
505.740421,0,3.45E-05,0.00E+00
505.8609502,0,3.06E-05,0.00E+00
505.9814794,0,2.74E-05,0.00E+00
506.1020086,0.00E+00,2.59E-05,0.00E+00
506.2225378,0.00E+00,2.65E-05,0.00E+00
506.3430669,0.00E+00,2.90E-05,0.00E+00
506.4635961,0.00E+00,3.24E-05,0.00E+00
506.5841253,0.00E+00,3.55E-05,0.00E+00
506.7046545,0.00E+00,3.70E-05,0.00E+00
506.8251836,0.00E+00,3.61E-05,0.00E+00
506.9457128,0.00E+00,3.28E-05,0.00E+00
507.066242,0.00E+00,2.81E-05,0.00E+00
507.1867712,0.00E+00,2.34E-05,0.00E+00
507.3073003,0.00E+00,2.01E-05,0.00E+00
507.4278295,0.00E+00,1.90E-05,0.00E+00
507.5483587,0,2.04E-05,0.00E+00
507.6688879,0,2.36E-05,0.00E+00
507.789417,0,2.78E-05,0.00E+00
507.9099462,0,3.16E-05,0.00E+00
508.0304754,0.00E+00,3.42E-05,0.00E+00
508.1510046,0.00E+00,3.50E-05,0.00E+00
508.2715337,0.00E+00,3.40E-05,0.00E+00
508.3920629,0.00E+00,3.18E-05,0.00E+00
508.5125921,0.00E+00,2.94E-05,0.00E+00
508.6331213,0.00E+00,2.76E-05,0.00E+00
508.7536504,0.00E+00,2.72E-05,0.00E+00
508.8741796,0.00E+00,2.83E-05,0.00E+00
508.9947088,0.00E+00,3.06E-05,0.00E+00
509.115238,0.00E+00,3.36E-05,0.00E+00
509.2357671,0.00E+00,3.62E-05,0.00E+00
509.3562963,0.00E+00,3.78E-05,0.00E+00
509.4768255,0.00E+00,3.80E-05,0.00E+00
509.5973547,0,3.66E-05,0.00E+00
509.7178838,0,3.40E-05,0.00E+00
509.838413,0,3.08E-05,0.00E+00
509.9589422,0,2.79E-05,0.00E+00
510.0794714,0,2.58E-05,0.00E+00
510.2000005,0,2.51E-05,0.00E+00
510.3205297,0,2.59E-05,0.00E+00
510.4410589,0,2.77E-05,0.00E+00
